-1 0.000000 0.000000 0.000000 0.000000
0 1454.655518 3058.088867 3058.353027 6427.423828
1 1464.017700 3089.088135 3089.886230 6517.531250
2 1486.527832 3164.507080 3169.353516 6743.341797
3 -1921.239258 -4135.186035 -4135.988281 -8900.590820
4 -1487.246704 -3166.072510 -3170.518066 -6745.947754
5 -1465.297485 -3091.038574 -3091.560791 -6519.484375
6 -1454.655518 -3058.088867 -3058.353027 -6427.423828
7 -1464.017822 -3089.088135 -3089.886475 -6517.531250
8 -1486.527832 -3164.507080 -3169.353516 -6743.341797
9 1921.239258 4135.186035 4135.988281 8900.590820
10 1487.246704 3166.072510 3170.518066 6745.947754
11 1465.297485 3091.038574 3091.560791 6519.484375
12 1420.899292 2922.392578 2922.659912 6009.918457
13 1431.457520 2968.785889 2969.085449 6156.336914
14 1455.736206 3061.051758 3061.726318 6436.125488
15 1455.116699 3106.541748 3116.388184 6646.475586
16 -1482.693115 -3160.942627 -3172.420166 -6757.610840
17 -1462.790649 -3074.176025 -3074.724609 -6460.231445
18 -1434.798706 -2974.990479 -2975.218750 -6167.799805
19 -1421.898682 -2924.154785 -2924.357910 -6012.878906
20 -1417.950806 -2908.100342 -2908.331055 -5963.644531
21 -1420.899292 -2922.392578 -2922.659912 -6009.918457
22 -1431.457520 -2968.785889 -2969.085449 -6156.336914
23 -1455.736206 -3061.052002 -3061.726318 -6436.125977
24 -1455.115356 -3106.539795 -3116.384766 -6646.468262
25 1482.693115 3160.942627 3172.420166 6757.610840
26 1462.790649 3074.176025 3074.724609 6460.231445
27 1434.798706 2974.990723 2975.218750 6167.799805
28 1421.898682 2924.154785 2924.357910 6012.878906
29 1417.950806 2908.100342 2908.331055 5963.644531
30 1400.169312 2816.605225 2816.858398 5665.443359
31 1403.654785 2841.550537 2841.857178 5751.922852
32 1411.988037 2888.642334 2889.000977 5908.978027
33 1430.107788 2969.221436 2969.679443 6164.118164
34 1454.672729 3079.904053 3080.622314 6519.349609
35 -1864.788818 -4016.015381 -4013.972412 -8642.916016
36 -1474.076660 -3117.065186 -3118.121582 -6591.401855
37 -1435.167358 -2978.185791 -2978.384033 -6179.323242
38 -1415.012573 -2893.936523 -2894.083008 -5917.806152
39 -1405.399536 -2844.556885 -2844.700439 -5756.744629
40 -1400.991699 -2817.997559 -2818.165771 -5667.625488
41 -1399.470825 -2809.170410 -2809.378662 -5638.346680
42 -1400.169312 -2816.605225 -2816.858398 -5665.443359
43 -1403.654785 -2841.550537 -2841.857178 -5751.922852
44 -1411.988037 -2888.642578 -2889.000977 -5908.979004
45 -1430.107788 -2969.221436 -2969.679199 -6164.117676
46 -1454.672852 -3079.904053 -3080.622803 -6519.350586
47 1865.007446 4016.417480 4014.368896 8643.641602
48 1474.076416 3117.065186 3118.121094 6591.401367
49 1435.167480 2978.185791 2978.384033 6179.323242
50 1415.012573 2893.936523 2894.083008 5917.806152
51 1405.399536 2844.556885 2844.700439 5756.744629
52 1400.991699 2817.997559 2818.165771 5667.625488
53 1399.470825 2809.170410 2809.378662 5638.346680
54 1391.849365 2744.724854 2744.983887 5412.212891
55 1392.468872 2759.606689 2759.937988 5468.650879
56 1394.602661 2786.715576 2787.107178 5568.059570
57 1399.858276 2829.797363 2830.243896 5719.890137
58 1411.498657 2896.550049 2897.058350 5943.446777
59 1436.400513 3004.019531 3004.773193 6282.000000
60 1416.363403 3036.337402 3040.543457 6511.191406
61 -1475.121704 -3147.076172 -3153.639160 -6723.328613
62 -1444.670898 -3018.051758 -3018.182373 -6303.598633
63 -1416.507080 -2904.995117 -2905.045410 -5956.397461
64 -1403.177734 -2835.259766 -2835.299316 -5727.859375
65 -1396.901245 -2790.426758 -2790.477539 -5573.230957
66 -1393.956299 -2761.968994 -2762.049316 -5471.821777
67 -1392.580933 -2745.876221 -2746.010986 -5413.726562
68 -1391.960815 -2740.314453 -2740.508301 -5394.334961
69 -1391.849365 -2744.724854 -2744.983887 -5412.212891
70 -1392.468872 -2759.606689 -2759.937988 -5468.650879
71 -1394.602661 -2786.715576 -2787.107178 -5568.059570
72 -1399.858276 -2829.797363 -2830.243896 -5719.890137
73 -1411.498657 -2896.550049 -2897.058350 -5943.446777
74 -1436.400513 -3004.019531 -3004.773193 -6282.000000
75 -1416.371704 -3036.353027 -3040.560791 -6511.231445
76 1475.121826 3147.076172 3153.639160 6723.328613
77 1444.670898 3018.051758 3018.182373 6303.598633
78 1416.507080 2904.995117 2905.045410 5956.397461
79 1403.177734 2835.259766 2835.299316 5727.859375
80 1396.901245 2790.426758 2790.477539 5573.230957
81 1393.956299 2761.968994 2762.049316 5471.821777
82 1392.580933 2745.876221 2746.010986 5413.726562
83 1391.960815 2740.314453 2740.508301 5394.334961
84 1390.037964 2687.973633 2688.156982 5197.435547
85 1389.568726 2690.768555 2691.042725 5210.136230
86 1389.000854 2700.484619 2700.846680 5250.026367
87 1388.675537 2717.898193 2718.339111 5319.186523
88 1389.255615 2744.548340 2745.063965 5421.694336
89 1391.916138 2783.272461 2783.845215 5564.995605
90 1398.891724 2839.501221 2840.148926 5763.210449
91 1414.618408 2924.504395 2925.287842 6045.491211
92 1445.001587 3056.273438 3057.791992 6464.549805
93 -7100.340332 2668.347412 -13323.364258 7654.670898
94 -1460.026001 -3080.555420 -3080.782715 -6497.792969
95 -1422.532959 -2937.215820 -2937.081299 -6062.713379
96 -1404.161255 -2847.853516 -2847.741699 -5774.159180
97 -1395.844482 -2789.355957 -2789.254883 -5572.598145
98 -1392.241333 -2749.107666 -2749.032471 -5427.112305
99 -1390.884399 -2721.227295 -2721.184326 -5322.975098
100 -1390.470215 -2702.675537 -2702.694092 -5252.429199
101 -1390.304443 -2691.858643 -2691.957520 -5211.311035
102 -1390.037842 -2687.973633 -2688.156982 -5197.435547
103 -1389.568726 -2690.768555 -2691.042725 -5210.136230
104 -1389.000854 -2700.484619 -2700.846680 -5250.026367
105 -1388.675537 -2717.898193 -2718.339111 -5319.186523
106 -1389.255615 -2744.548340 -2745.063965 -5421.693848
107 -1391.916138 -2783.272705 -2783.845459 -5564.996094
108 -1398.891724 -2839.501221 -2840.148926 -5763.210938
109 -1414.618530 -2924.504639 -2925.287842 -6045.491699
110 -1445.001343 -3056.272949 -3057.791504 -6464.548828
111 4509.394531 510.336731 8098.650391 -1614.438477
112 1460.026001 3080.555420 3080.782715 6497.792969
113 1422.532959 2937.215820 2937.081299 6062.713379
114 1404.161377 2847.853516 2847.741699 5774.159180
115 1395.844482 2789.355957 2789.254883 5572.598145
116 1392.241333 2749.107666 2749.032471 5427.112305
117 1390.884399 2721.227295 2721.184326 5322.975098
118 1390.470215 2702.675537 2702.694092 5252.429199
119 1390.304443 2691.858643 2691.957520 5211.311035
