60 150004.181153 199960.219126 -100000.994522 0.104529
61 149995.818867 199960.219124 -100000.994522 -0.104528
62 149987.639316 199961.957741 -100000.951056 -0.309017
63 149980.000004 199965.358982 -100000.866025 -0.500000
64 149973.234779 199970.274204 -100000.743145 -0.669131
65 149967.639323 199976.488587 -100000.587785 -0.809017
66 149963.458183 199983.730531 -100000.406737 -0.913545
67 149960.874097 199991.683529 -100000.207912 -0.978148
68 149960.000000 199999.999997 -100000.000000 -1.000000
69 149960.874095 200008.316464 -99999.792088 -0.978148
70 149963.458180 200016.269463 -99999.593263 -0.913545
71 149967.639319 200023.511408 -99999.412215 -0.809017
72 149973.234774 200029.725791 -99999.256855 -0.669131
73 149979.999998 200034.641015 -99999.133975 -0.500000
74 149987.639318 200038.042260 -99999.048943 -0.309017
75 149995.818860 200039.780876 -99999.005478 -0.104529
76 150004.181137 200039.780876 -99999.005478 0.104528
77 150012.360678 200038.042261 -99999.048943 0.309017
78 150019.999999 200034.641017 -99999.133975 0.500000
79 150026.765224 200029.725794 -99999.256855 0.669131
80 150032.360679 200023.511411 -99999.412215 0.809017
81 150036.541818 200016.269466 -99999.593263 0.913545
82 150039.125904 200008.316468 -99999.792088 0.978148
83 150040.000000 200000.000000 -100000.000000 1.000000
84 150050.000000 200000.000009 -100000.000000 1.000000 
85 150049.240389 199991.317601 -100000.173648 0.984808 
86 150046.984635 199982.899004 -100000.342020 0.939693 
87 150043.301277 199975.000012 -100000.500000 0.866026 
88 150038.302232 199967.860632 -100000.642787 0.766045 
89 150032.139394 199961.697789 -100000.766044 0.642788 
90 150025.000017 199956.698739 -100000.866025 0.500000 
91 150017.101027 199953.015376 -100000.939692 0.342021 
92 150008.682431 199950.759616 -100000.984808 0.173649 
93 150000.000024 199950.000000 -100001.000000 0.000000 
94 149991.317593 199950.759612 -100000.984808 -0.173648 
95 149982.898997 199953.015368 -100000.939693 -0.342020 
96 149975.000005 199956.698727 -100000.866025 -0.500000 
97 149967.860625 199961.697773 -100000.766045 -0.642787 
98 149961.697784 199967.860612 -100000.642788 -0.766044 
99 149956.698735 199974.999990 -100000.500000 -0.866025 
100 149953.015373 199982.898981 -100000.342020 -0.939693 
101 149950.759615 199991.317577 -100000.173648 -0.984808 
102 149950.000000 199999.999996 -100000.000000 -1.000000 
103 149950.759611 200008.682403 -99999.826352 -0.984808 
104 149953.015366 200017.101000 -99999.657980 -0.939693 
105 149956.698725 200024.999992 -99999.500000 -0.866025 
106 149961.697771 200032.139372 -99999.357213 -0.766045 
107 149967.860619 200038.302221 -99999.233956 -0.642788 
108 149974.999997 200043.301269 -99999.133975 -0.500000 
109 149982.898988 200046.984629 -99999.060307 -0.342020 
110 149991.317585 200049.240387 -99999.015192 -0.173648 
111 149999.999998 200050.000000 -99999.000000 -0.000000 
112 150008.682405 200049.240388 -99999.015192 0.173648 
113 150017.101002 200046.984633 -99999.060307 0.342020 
114 150024.999999 200043.301271 -99999.133975 0.500000 
115 150032.139378 200038.302224 -99999.233956 0.642788 
116 150038.302221 200032.139382 -99999.357212 0.766044 
117 150043.301270 200025.000001 -99999.500000 0.866025 
118 150046.984631 200017.101008 -99999.657980 0.939693 
119 150049.240388 200008.682409 -99999.826352 0.984808 
