-1 0.000000 0.000000 0.000000 0.000000
0 399925065303801724928.000000 31990050979840.000000 31990109700096.000000 2563220.500000
1 -23627772606162141184.000000 -1892876025856.000000 -1892931993600.000000 -151163.062500
2 -440996592083653361664.000000 -35233168621568.000000 -35233323810816.000000 -2825043.500000
3 -741654897697698611200.000000 -59457958576128.000000 -59458176679936.000000 -4741955.000000
4 -840296747754785341440.000000 -67175708622848.000000 -67175922532352.000000 -5388264.500000
5 -716955749966315257856.000000 -57428083212288.000000 -57428242595840.000000 -4590792.500000
6 -399925065303801724928.000000 -31990050979840.000000 -31990109700096.000000 -2563220.000000
7 23627772606162141184.000000 1892876025856.000000 1892931993600.000000 151164.375000
8 440996592083653361664.000000 35233168621568.000000 35233323810816.000000 2825043.250000
9 741654897697698611200.000000 59457958576128.000000 59458176679936.000000 4741955.000000
10 840296747754785341440.000000 67175708622848.000000 67175922532352.000000 5388264.500000
11 716955749966315257856.000000 57428083212288.000000 57428242595840.000000 4590792.000000
12 89422576999580303360.000000 7169131937792.000000 7169126694912.000000 572016.812500
13 -115230199577529286656.000000 -9204180975616.000000 -9204232355840.000000 -737970.000000
14 -305892614280956608512.000000 -24497216290816.000000 -24497308565504.000000 -1958949.000000
15 -459287715679614009344.000000 -36725141274624.000000 -36725262909440.000000 -2943646.500000
16 -557845686193640964096.000000 -44698785808384.000000 -44698924220416.000000 -3573300.000000
17 -589723958759145865216.000000 -47180740034560.000000 -47180878446592.000000 -3771960.000000
18 -549988206665646735360.000000 -44018364841984.000000 -44018482282496.000000 -3515665.250000
19 -443323545716120354816.000000 -35528548286464.000000 -35528632172544.000000 -2835327.500000
20 -282812827274961747968.000000 -22594218622976.000000 -22594260566016.000000 -1813009.750000
21 -89422568203487281152.000000 -7169131413504.000000 -7169126170624.000000 -572016.500000
22 115230199577529286656.000000 9204180975616.000000 9204232355840.000000 737970.187500
23 305892614280956608512.000000 24497216290816.000000 24497308565504.000000 1958949.500000
24 459287715679614009344.000000 36725141274624.000000 36725262909440.000000 2943648.000000
25 557845686193640964096.000000 44698785808384.000000 44698924220416.000000 3573300.000000
26 589723958759145865216.000000 47180740034560.000000 47180878446592.000000 3771960.000000
27 549988206665646735360.000000 44018364841984.000000 44018482282496.000000 3515665.000000
28 443323545716120354816.000000 35528548286464.000000 35528632172544.000000 2835327.750000
29 282812827274961747968.000000 22594218622976.000000 22594260566016.000000 1813009.625000
30 74657560805618221056.000000 5983340855296.000000 5983341903872.000000 477940.906250
31 -46139514521852575744.000000 -3685500321792.000000 -3685526011904.000000 -295270.031250
32 -163839599845413224448.000000 -13106970361856.000000 -13107021742080.000000 -1048359.437500
33 -269753197596145352704.000000 -21548844974080.000000 -21548916277248.000000 -1730006.000000
